Trade ID,Entry time,Entry price,Stop loss,Target 1,Target 2,Exit time,Exit price,Exit reason,R multiple,Setup score at entry,Regime at entry
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.25589506281,1364.3662794760976,1366.4104332414126,1368.699951171875,1367.2706352661658,STOP_LOSS,2.044153765315059,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.356171531538,1364.4658037378495,1366.5096566203738,1368.699951171875,1367.2706352661658,STOP_LOSS,2.043852882524561,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.4821345164503,1365.5267982253245,1367.5446637088744,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0178654835497127,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.5462349806771,1364.680586493828,1366.7343270990884,1368.699951171875,1367.2706352661658,STOP_LOSS,2.053740605260373,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.8901266087314,1364.9148711220591,1366.9247689273902,1368.699951171875,1367.2706352661658,STOP_LOSS,2.009897805331093,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.7794252521926,1365.8309841920236,1367.851607767956,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0206235759324045,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.4265596370806,1365.6101605443791,1367.6836009072986,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0734403629194276,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.2290012478247,1365.4066201985754,1367.4776677788757,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0710475803002737,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.5654272189622,1365.6517981364004,1367.6863465033757,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0345483669752866,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.007923558791,1364.9881146618136,1366.9801911030227,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9920764412090648,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.0387819764665,1364.9418270353003,1366.9030450588339,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9612180235335472,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.1845504792636,1364.9731132459483,1366.8885383526222,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9154251066738652,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1358.4414174790707,1363.3379348165504,1365.296541751542,1368.699951171875,1367.2706352661658,STOP_LOSS,1.958606934991849,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1358.8356322880434,1363.7466736382476,1365.711090178329,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9644165400816291,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1358.964490584433,1363.8033251585068,1365.7388589881364,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9355338296295486,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1357.188384044362,1362.2173018631445,1364.2288689906575,1368.699951171875,1367.2706352661658,STOP_LOSS,2.01156712751299,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1354.406383816863,1359.8903632395495,1362.083955008624,1368.699951171875,1367.2706352661658,STOP_LOSS,2.193591769074601,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1356.6030975425558,1362.5953536861662,1364.9922561436106,1368.699951171875,1367.2706352661658,STOP_LOSS,2.3969024574441846,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1358.3857759825964,1364.4214580964178,1366.8357309419464,1368.699951171875,1367.2706352661658,STOP_LOSS,2.414272845528558,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1356.052458836518,1362.1713117452227,1364.6188529087049,1368.699951171875,1367.2706352661658,STOP_LOSS,2.447541163481901,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1357.9872790200704,1364.2690814698944,1366.7818024498238,1368.699951171875,1367.2706352661658,STOP_LOSS,2.5127209799295542,6.5,TREND_DOWN
